SP ID,EgoNetworksCombined,Full Name,Occupation,Political rank,Military rank,Aristo title,Clerical title,Knowledge Network,Social Network,Professional Network,Religious Network,Academies,Royal Academy,Institut de France,Academy_single,Academiy_single_provincial,Salons,Freemason,Jacobin,SociÈtÈ des Trente,Lodge,GenderGroup,Nationality,Birth Year,Death Year,Birth City,Birth Country,Death City,Death Country,LockeNet,ASmithNet,VoltaireNet,RousseauNet,D'AlembertNet,HumeNet,BenthamNet,Column6,Wikipedia Image Link,VIAF ID,VIAF URL,RecipientLetterCount by EE ID,AuthorLetterCount by EE ID,Total Letters
1668,"Voltaire, Tencin, Geoffrin",Jean Jacques Dortous de Mairan,"academy member,scientist,astronomer,physicist",,,,,"Sciences_Mathematical, Sciences","Government, Elite",Cultural,,"AcadÈmie des sciences, Royal Society, Royal Swedish Academy of Sciences, Academy of Rouen, Academy of Bordeaux, SociÈtÈ de BÈziers",Yes,,,,"Tencin, Geoffrin",,,,,Male,French,1678,1771,BÈziers,France,Paris,France, , ,Voltaire, , , , ,,upload.wikimedia.org/wikipedia/commons/thumb/9/90/Miger_-_Dortous_de_Mairan.jpg/150px-Miger_-_Dortous_de_Mairan.jpg,25409673,http://viaf.org/25409673,21,6,27
1669,"D'Alembert, Tencin, Geoffrin",Jacques-Germain Soufflot,aristocrat,,,,,,"Government, Elite",Architecture,,"AcadÈmie royale d'architecture, Academy of Lyon",Yes,,,,"Tencin, Geoffrin",,,,,Male,French,1713,1780,Irancy, France,Paris, France, , , , ,D'Alembert, , ,,upload.wikimedia.org/wikipedia/commons/thumb/4/45/Soufflot.jpg/250px-Soufflot.jpg,64012035,http://viaf.org/64012035,0,0,0
1670,Deffand,Alexandre-Charles-Anne L'Enfant,aristocrat,,,,,,"Elite, Court",,"Catholic_Clergy, Jesuit",,,,,,Deffand,,,,,Male,French,1726,1792,Lyon,France,Paris, France,,,,,,,,,,,,,,
1671,Deffand,"Victor-François, duc de Broglie",aristocrat,ministre, marÈchal,duc,,,"Nobility, Elite, Military, Government, Court",,,,,,,,Deffand,,,,,Male,French,1718,1804,Paris,France,Munster,Germany,,,,,,,,,,,,,,
1672,Deffand,M. de Beaune,aristocrat,,,,,,Nobility,,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1673,Deffand,Mme d'Haussonville,aristocrat,,,comtesse,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1674,LaReyniere,Le comte d'AdhÈmar,aristocrat,,,comte,,,"Nobility, Elite",,,,,,,,LaReyniere,,,,,,,,,,,,,,,,,,,,,,,,,,
1675,Deffand,La comtesse d'AdhÈmar,aristocrat,,,comtesse,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1676,Deffand,Jules-François de Cotte,aristocrat,,,,,Collector,"Government, Nobility, Elite",Legal,,,,,,,Deffand,,,,,Male,French,1721,1810,,,,,,,,,,,,,,,,,,
1677,Deffand,de Bauffremont,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1678,Deffand,Mme de Baune,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1679,Deffand,Mme de Clermont,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1680,Deffand,M. le CurÈ,,,,,,,,,Clergy,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1681,Deffand,Lord Morton,"aristocrat, politician",Peer,,,,,"Nobility, Elite, Government, Court",,,"Royal Society, RoyalSociety_Edinburgh, Royal Society",,,,,Deffand,,,,,Male,Scottish,1761,1827,Edinburgh,Scotland,Edinburgh,Scotland,,,,,,,,,,,,,,
1682,Deffand,Mlle de PrÈlÈ,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1683,Deffand,Joachim François Mamert de ConziÈ,archevêque de Tours,,,,,,"Nobility, Elite",,Catholic_High-ranking,,,,,,Deffand,,,,,Male,French,1738,1795,Saint-Martin-du-Mont,France,Amsterdam,Netherlands,,,,,,,,,,,,,,
1684,Deffand,Mme de Crillon,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1685,Deffand,Mme de PrÈlÈ,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1686,Deffand,Jean Auguste de Chastenet de PuysÈgur,Evêque de Carcassonne,dÈputÈ,,,,,"Government, Nobility, Elite",,Catholic_High-ranking,,,,,,Deffand,,,,,Male,French,1740,1815,,,Rabastens,France,,,,,,,,,,,,,,
1687,Deffand,Samuel Auguste Tissot,doctor,,,,,Sciences_Medicine,Elite,"Medical, Education",,Royal Society of London,,,,,Deffand,,,,,Male,Swiss,1728,1797,Grancy,Switzerland,Lausanne,Switzerland,,,,,,,,,,,,,,
1688,Deffand,Baron Le Bel,aristocrat,,,baron,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1689,Deffand,M. d'Amodovar,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1690,Deffand,de Castille,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1691,Deffand,"Denis Francois Marie Jean de Suarez, Marquis d' Aulan",aristocrat,,,marquis,,,Nobility,,,,,,,,Deffand,,,,,Male,French,1729,1764,,,,,,,,,,,,,,,,,,
1692,Deffand,de Buc,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1693,Deffand,Leweston,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1694,Deffand,du Benn,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1695,Deffand,de Bedoart,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1696,Deffand,Mme Rastignac,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1697,Deffand,de Bariatinsky,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1698,Deffand,de Blome,aristocrat,,,,,,"Nobility, Elite",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1699,Deffand,Duchesse de la Fare,aristocrat,,,duchesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1700,Deffand,"Charlotte Antoinette de Gontaut-Biron, duchesse de Sourches",aristocrat,,,duchesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1711,1740,,,,,,,,,,,,,,,,,,
1701,"Deffand, Necker",Jacques Necker,finance minister,,,,,Political Economy,"Elite, Government",Finance-banking,,,,,,,"Deffand, Necker",,,,,Male,Swiss,1732,1804,Geneva,Switzerland,Coppet,Switzerland,,,,,,,,,,68949881,https://viaf.org/viaf/68949881/,,,
1702,Deffand,"Renaud CÈsar de Choiseul-Praslin, Vicomte de Choiseul",aristocrat,,,"vicomte, duc",,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Male,French,1735,1791,,,,,,,,,,,,,,,,,,
1703,Deffand,"Guyonne Marguerite Philippine de Durfort, Vicomtesse de Choiseul",aristocrat,,,vicomtesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1739,1806,,,,,,,,,,,,,,,,,,
1704,"Deffand, Genlis",FÈlicitÈ de Genlis,aristocrat,,,marquise,,,"Elite, Nobility, Court",,,,,,,,"Deffand, Genlis",,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1705,Deffand,Louis-Joseph de Montmorency-Laval,aristocrat,,,,,,"Elite, Nobility",,Clergy_Catholic_High-ranking,,,,,,Deffand,,,,,Male,French,1724,1808,Bayers ,France,Altona,Germany,,,,,,,,,,,,,,
1706,Deffand,Mme la Baronne de Choiseul,aristocrat,,,baronne,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1707,Deffand,MarÈchal de Richelieu Louis-François-Armand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"de Vignerot du Plessis, Duc de Richelieu""",,marÈchal,,,"Elite, Nobility, Military, Court",,"French Academy, AcadÈmie des sciences",,,,,Deffand,,,,,,French,03/13/1696,1696,08/08/1788,1788,Paris,,,,,,,,,,,,,,,,,,,,
1708,Deffand,Mme de la Rochefoucauld,aristocrat,,,,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1709,"Voltaire, D'Alembert, Necker, Deffand, Graffigny","Charles Juste de Beauvau, prince de Craon","general,army officer,soldier,aristocrat,government minister",,marÈchal,prince,,Letters_Literary,"Government, Military, Elite, Aristocracy",,,"French Academy, Academy of Inscriptions, AcadÈmie des sciences",,,,,"Necker, Deffand, Deffand_SaintJoseph, Graffigny_dEnfer, Graffigny",,,,,Male,French,1720,1793,LunÈville,France,Paris,unknown, , ,Voltaire, ,D'Alembert, ,,,,64121380,http://viaf.org/64121380,8,3,11
1710,Deffand,M. de Weston,aristocrat,,,,,,,,,,,,,,Deffand,,,,,Male,English?,,,,,,,,,,,,,,,,,,,,
1711,Deffand,Mme la Comtesse Hippolyte,,,,comtesse,,,"Elite, Nobility",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1712,Deffand,"Madeleine de Clermont-Tonnerre, duchesse de Luxembourg, princesse de Tingry, comtesse de Ligny, baronne de Dangu, MarÈchale de Luxembourg",aristocrat,,,marÈchale,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1713,Deffand,Mme de Bourbon-Busset,aristocrat,,,,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1714,Deffand,M. de Grille,aristocrat,,,,,,"Elite, Nobility",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1715,Deffand,"Adrien-Louis de Bonnières, duc de Guines","aristocrat, governor, musician, officer","diplomate, gouverneur",llieutenant gÈnÈral,duc,,,"Elite, Nobility, Military, Government",Artist_Music,,,,,,,Deffand,,,,,Male,French,1735,1806,Lille,France,,,,,,,,,,,,,,,,
1716,Deffand,"Charlotte Antoinette O'Brien Thomond, comtesse de Praslin",aristocrat,,,comtesse,,,"Elite, Nobility",,,,,,,,Deffand,,,,,Female,French,1759,1808,Montpellier,France,Auteuil,France,,,,,,,,,,,,,,
1717,Deffand,Donnezan,aristocrat,,,,,,"Elite, Nobility",,,,,,,,Deffand,,,,,Male,French,,,,,,,,,,,,,,,,,,,,
1718,Deffand,Mme de Senneterre,aristocrat,,,,,,"Elite, Nobility",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1719,Deffand,"Louise Petronille d'Usson de Bonac, Marquise d'Angosse",aristocrat,,,marquise,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1767,1814,Paris,France,Paris,France,,,,,,,,,,,,,,
1720,Deffand,Mlle de Courson,"daughter of ""M de Courson""",,,,,,,,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1721,Deffand,Thomas Walpole,banker,MP,,,,,"Elite, Government_MP",Finance-banking,,,,,,,Deffand,,,,,Male,English,1727,1803,,,London,England,,,,,,,,,,,,,,
1722,"Voltaire, Deffand, Geoffrin","Louise Honorine Crozat du Ch‚tel, duchesse de Choiseul",aristocrat,,,duchesse,,,"Elite, Nobility, Court",,,,,,,,"Deffand_SaintJoseph, Geoffrin",,,,,Female,French,1734,1801,,France,Paris,France,,,Voltaire,,,,,,,64931075,http://viaf.org/64931075,41,24,65
1723,"D'Alembert, Deffand","Marie-Sylvie de Rohan Chabot, princesse Charles-Just de Beauvau-Craon",aristocrat,,,princesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1729,1807,,,,,,,,,D'Alembert,,,,,,,0,0,0
1724,"Voltaire, Deffand",Michel Philippe Bouvart,"academy member,physician,doctor",,,,,"Letters_Antiquarian, Sciences_Mathematical",Elite,"Medical, Education",,AcadÈmie des sciences,Yes,,Yes,,Deffand,,,,,Male,French,1711,1787,Chartres,France,,unknown,,,Voltaire,,,,,,,50583369,http://viaf.org/50583369,2,1,3
1725,"D'Alembert, Deffand","BarthÈlemy Mercier, abbÈ de Saint-LÈger, dit Mercier de Saint-LÈger","priest, scholar",,,,abbÈ,Letters_Literary,,Cultural,Catholic_Clergy,,,,,,Deffand,,,,,Male,French,1734,1799,Lyon,France,Paris,France,,,,,D'Alembert,,,,,73924003,http://viaf.org/73924003,0,0,0
1726,"Voltaire, Deffand","Louise Julie de Boisgelin, marquise de CucÈ",aristocrat,,,marquise,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1741,1794,,France,Paris,France,,,Voltaire,,,,,,,,,2,0,2
1727,Deffand,"Elisabeth Josèphe Binet, baronne de Marchais",aristocrat,,,"baronne, comtesse",,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1725,1808,,France,Versailles,unknown,,,,,,,,,,,,1,0,1
1728,"Voltaire, Deffand, Graffigny",Marie Louise Denis,mistress,,,,,Letters_Literary,,Education,,,,,,,"Graffigny_dEnfer, Deffand",,,,,Female,French,1712,1790,,France,,unknown,,,,,,,,,,8185780,http://viaf.org/8185780,415,281,696
1729,"Voltaire, Rousseau, Deffand, Luxembourg, Necker, Geoffrin, Boufflers-Luxembourg, Dupin, Lespinasse","Madeleine AngÈlique de Neufville-Villeroy, duchesse de Luxembourg",aristocrat,,,duchesse,,Letters_Literary,"Elite, Nobility, Court",,,,,,,,"Deffand_SaintJoseph, Luxembourg, Necker_Clery, Necker_SaintOuen, Geoffrin, Boufflers-Luxembourg, Dupin, Lespinasse",,,,,Female,French,1707,1787,,France,,unknown,,,Voltaire,,D'Alembert,,,,,30343310,"http://viaf.org/viaf/30343310/#Luxembourg,_Madeleine-AngÈlique_de_Neufville-Villeroy,_duchesse_de,_1707-1787",42,38,80
1730,"Rousseau, Deffand,","Marie Anne Philippine ThÈrèse de Montmorency, duchesse de Boufflers",aristocrat,,,duchesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1730,1797,,France,,unknown,,,,Rousseau,,,,,,,,1,1,2
1731,"Voltaire, Rousseau, Deffand","Pierre de Buisson, chevalier de Beauteville",diplomat,diplomat,,chevalier,,,"Elite, Government, Nobility",,,,,,,,Deffand,,,,,Male,French,1703,,La Louvière,France,,unknown,,,Voltaire,Rousseau,,,,,,,,8,11,19
1732,"Voltaire, Hume, Deffand","CÈsar Gabriel de Choiseul, duc de Praslin","diplomat,statesman",minister,,duc,,,"Nobility, Elite, Military, Government, Court",,,AcadÈmie des sciences,Yes,,Yes,,Deffand,,,,,Male,French,1712,1785,,France,,unknown,,,Voltaire,,,Hume,,,,66736124,http://viaf.org/66736124,83,23,106
1733,"Deffand, Necker, Stael","Anne Louise Germaine de Staël, Baroness Staël von Holstein","author,salon hostess",,,baronne,,"Letters_Literary, Letters_Philosophical, Political Economy","Elite, Nobility",,,Academy of Rouen,,,Yes,Yes,"Deffand, Necker_Clery, Necker_ControleGeneral, Stael",,,,,Female,French,1766,1817,Paris,France,Paris,France,,,,,,,,,http://upload.wikimedia.org/wikipedia/commons/1/11/Madame_de_Sta%C3%ABl.jpg,89204033,http://viaf.org/89204033,3,1,4
1734,"Hume, Deffand","Charlotte Françoise …lisabeth Catherine Du Mesnildot de Vierville, marquise de Barbentane",aristocrat,,,marquise,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1737,1825,,France,,unknown,,,,,,Hume,,,,,,9,6,15
1735,Deffand,"Elisabeth JosÈphine de La Borde, Comtesse d'Angivilliers","aristocrat, salon hostess",,,comtesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1723,1808,,,,,,,,,,,,,,,,,,
1736,"Deffand, Henault","Marie Francoise Bouchard d'Esparbes de Lussan, Marquise d'Aubeterre","aristocrat, salon hostess",,,marquise,,,"Elite, Nobility",,,,,,,,"Deffand, Henault",,,,,Female,French,1720,1772,,,,,,,,,,,,,,,,,,
1737,Deffand,"Diane d'Albon de Saint-Marcel, Comtesse de Vichy",aristocrat,,,comtesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1706,1769,,,Avignon,France,,,,,,,,,,,,,,
1738,Deffand,"Anne de Ligniville, Princesse de Beauvau-Craon","aristocrat, courtier",,,princesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1686,1772,Houecourt,France,HarouÈ,France,,,,,,,,,,,,,,
1739,"Deffand, LaReyniere","Anne Michelle Dorothee de Roncherolles, Comtesse de Canillac","aristocrat, courtier",,,comtesse,,,"Elite, Nobility, Court",,,,,,,,"Deffand, LaReyniere",,,,,Female,French,1752,1844,,,,,,,,,,,,,,,,,,
1740,Deffand,"Marie Anne Gabrielle de Alsace-Henin, Comtesse de Caraman","aristocrat, courtier",,,comtesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1728,1800,,,Paris,France,,,,,,,,,,,,,,
1741,Deffand,"Innocente Aglae du Plessis, Comtesse de Chabrillan","aristocrat, courtier",,,comtesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1747,1776,,,,,,,,,,,,,,,,,,
1742,"Deffand, Lespinasse","Adrienne Emilie Felicite de La Baume le Blanc, Duchesse de Chatillon","aristocrat, courtier, writer",,,duchesse,,Letters_Literary,"Elite, Nobility, Court",,,,,,,,"Deffand, Lespinasse",,,,,Female,French,1740,1812,,,Paris,France,,,,,,,,,,,,,,
1743,"Deffand, Mirepoix","Louise Antoinette Desmier d'Archiac de St Simon, Princesse de Craon","aristocrat, courtier",,,princesse,,,"Elite, Nobility, Court",,,,,,,,"Deffand, Mirepoix",,,,,Female,French,1746,,,,,,,,,,,,,,,,,,,
1744,"Deffand, Lambert, Sully","Anne-Agnès de Beauvau, Marquise de Flamarens","aristocrat, courtier",,,marquise,,,"Elite, Nobility, Court",,,,,,,,"Deffand, Sully, Lambert_Nevers",,,,,Female,French,1699,1743,,,,,,,,,,,,,,,,,,
1745,Deffand,"Marie Françoise RenÈe de Carbonnel de Canisy, Marquise de Forcalquier",aristocrat,,,marquise,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1725,1796,,,,,,,,,,,,,,,,,,
1746,Deffand,Comtesse de Rochefort,aristocrat,,,marquise,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,,,,,,,,,,,,,,,,,,,,
1747,Deffand,"Madeleine Louise Charlotte de Foix-Rabat, Comtesse de Sabran","aristocrat, royal mistress",,,comtesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1693,1768,,,,,,,,,,,,,,,,,,
1748,Deffand,"Victoire Francoise Sauvage, Comtesse de Sainte-Maure","aristocrat, courtier",,,comtesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1775,1789,,,,,,,,,,,,,,,,,,
1749,Deffand,"Ekaterina Petrovna Saltykova, Countess Shuvalova","aristocrat, courtier",,,comtesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,Russian,1743,1816,,Russia,Rome,Italy,,,,,,,,,,,,,,
1750,Deffand,"Andrei Petrovich, Count Shuvalov","aristocrat, courtier",,,comte,,Letters_Philosophical,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Male,Russian,1743,1789,,,,,,,,,,,,,,,,,,
1751,Deffand,"Henriette Charlotte de Verdelin, Comtesse de Tillières","aristocrat, courtier",,,comtesse,,,"Elite, Nobility, Court",,,,,,,,Deffand,,,,,Female,French,1757,1834,,,,,,,,,,,,,,,,,,
1752,"Deffand, Forcalquier","Marie Christine Chretienne de Rouvroy de Saint-Simon, Comtesse de Valentinois",,,,comtesse,,,"Elite, Nobility, Court",,,,,,,,"Deffand, Forcalquier",,,,,Female,French,1728,1746,,,,,,,,,,,,,,,,,,
1753,Holbach,Jean Darcet,"scientist,academy member",,,,,Sciences_Natural,,"Education, Artisan",,AcadÈmie des sciences,,,,,Holbach,,,,,Male,French,1724,1801,,,,,,,,,,,,,,76344700,https://viaf.org/viaf/76344700/,,,
1754,Holbach,Laurence Sterne ,"clergyman,author,novelist",,,,,Letters_Literary,,Artist,Clergy,,,,,,Holbach,,,,,Male,Irish,1713,1768,Clonmel,Ireland,London,England,,,,,,,,,,61552699,http://viaf.org/61552699,,,
1755,"Hume, Holbach",Adam Smith,"political economist,philosopher",,,,,"Letters_Philosophical, Political Economy","Government, Elite",,,,,,,,Holbach,,,,,Male,Scottish,1723,1790,Kirkcaldy,Scotland,Edinburgh,Scotland,,,,,,Hume,,,,49231791,http://viaf.org/49231791,,,
1756,"Voltaire, D'Alembert, Holbach","Cesare Bonesana, marchese di Beccaria","economist,author,legal writer,criminologist",,,,,"Letters_Literary, Political Economy","Elite, Government",Legal,,,,,,,Holbach,,,,,Male,Italian,1738,1794,Milan,Italy,Milan,Italy,,,Voltaire,,D'Alembert,,,,,71387114,http://viaf.org/71387114,,,
1757,Holbach,Conte Pietro Verri,economist,,,,,Political Economy,Nobility,,,,,,,,Holbach,,,,,Male,Italian,1728,1797,Milan,Italy,,unknown,,,,,,,,,,34473689,http://viaf.org/34473689,,,
1758,Holbach,Conte Alessandro Verri,"historian,author,playwright,novelist",,,,,Letters_Literary,Nobility,"Artist, Cultural",,,,,,,Holbach,,,,,Male,Italian,1741,1823,Milan,Italy,Verona,Italy,,,,,,,,,,,,,,
1759,"Rousseau, Holbach",Jean Vincent Capperonnier de Gauffecourt,"politician,bookbinder",,,,,Letters_Literary,,Publishing,,,,,,,Holbach,,,,,Male,Swiss,1692,1766,,Switzerland,,unknown,,,,Rousseau,,,,,,233361861,http://viaf.org/233361861,,,
1760,Holbach,Guillaume-François Rouelle,chemist,,,,,Sciences_Natural,Elite,Medical,,"AcadÈmie des sciences, Royal Swedish Academy of Sciences",,,,,Holbach,,,,,Male,French,1703,1770,Mathieu,France,Paris,France,,,,,,,,,,12318293,https://viaf.org/viaf/12318293/,,,
1761,Holbach,"Sir James Macdonald, 8th Baronet Macdonald of Sleat","mathematician,laird",,,,,Sciences_Mathematical,Elite,,,,,,,,Holbach,,,,,Male,Scottish,1742,1766,Edinburgh,Scotland,Rome,Italy,,,,,,,,,,,,,,
1762,"Voltaire, D'Alembert, Rousseau, Holbach, Geoffrin","Antoine Raymond Jean Gualbert Gabriel de Sartine, comte d'Albi",statesman,,,,,,"Military, Elite, Nobility, Government",Cultural,,,,,,,"Holbach, Geoffrin",,,,,Male,French,1729,1801,Barcelona,Spain,,unknown,,,Voltaire,Rousseau,D'Alembert,,,,,19811956,http://viaf.org/19811956,,,
1763,Holbach,Joseph-Michel Antoine Servan,"publicist, lawyer, jurist",,,,,Political Economy,Government,"Legal, Cultural",,AcadÈmie Delphinale,,,,,Holbach,,,,,Male,French,1737,1807,Romans-sur-Isère,France,Saint-RÈmy-de-Provence,France,,,,,,,,,,,,,,
1764,Holbach,Gabriel-François Coyer,"writer, translator",,,,,"Letters_Philosophical, Letters_Literary",,,,"Royal Society, AcadÈmie de Stanislas",,,,,Holbach,,,,,Male,French,1707,1782,Baume-les-Dames,France,Paris,France,,,,,,,,,,,,,,
1765,Holbach,Charles-Pierre Colardeau,poet,,,,,Letters_Literary,Elite,,,French Academy,,,,,Holbach,,,,,Male,French,1732,1776,Janville,France,Paris,France,,,,,,,,,,,,,,
1766,Holbach,Jean Baptiste Cabanis de Salagnac,agronomist,,,,,Sciences_Natural,,Gardening-farming,,"SociÈtÈ d'agriculture, des sciences et des arts de la Haute-Vienne",,,,,Holbach,,,,,Male,French,1723,1786,Yssandon,France,Brive-la-Gaillarde,France,,,,,,,,,,,,,,
1767,Holbach,"George Lyttelton, 1st Baron Lyttelton",aristocrat,,,baron,,,"Nobility, Elite, Government",,,Royal Society,,,,,Holbach,,,,,Male,English,1709,1773,Hagley,England,Hagley,England,,,,,,,,,,,,,,
1768,Holbach,Richard Gem,physician to British embassy,,,,,,,Medical,,,,,,,Holbach,,,,,Male,English,,,,,,,,,,,,,,,,,,,,
1769,Holbach,Robert Foley,banker,,,,,,,Finance-banking,,,,,,,Holbach,,,,,Male,Irish,,,,,,,,,,,,,,,,,,,,
1770,Holbach,Sir Samuel Romilly,"legal reformer, politician",,,Sir,,Political Economy,"Elite, Nobility, Government",Legal,,,,,,,Holbach,,,,,Male,English,1757,1818,London,England,,England,,,,,,,,,,,,,,
1771,Holbach,"Guy Louis Henri de Valory, marquis de Valory","aristocrat, general",,gÈnÈral,marquis,,,"Nobility, Elite, Military",,,,,,,,Holbach,,,,,Male,French,1757,1817,Toul,France,Vannes,France,,,,,,,,,,,,,,
1772,Holbach,Marie Jeanne Riccoboni,"playwright, novelist, actress",,,,,Letters_Literary,"Nobility, Elite","Cultural, Artist",,,,,,,Holbach,,,,,Female,French,1713,1792,Paris,France,Paris,France,,,,,,,,,,,,,,
1773,Holbach,Jeanne Catherine de Maux,,,,,,,Elite,,,,,,,,Holbach,,,,,Female,French,1725,,,,,,,,,,,,,,,,,,,
1774,Holbach,"Frederick William von Brandenburg, margrave of Bayreuth",,,,margrave,,,"Nobility, Elite, Government, Court, Miltiary","Education, Cultural",,,,,,,Holbach,,,,,Male,German,1711,1763,Weferlingen,Germany,Bayreuth,Germany,,,,,,,,,,,,,,
1775,Holbach,"Charles William Ferdinand, prince of Brunswick-Wolfenb¸ttel",,,,prince,,,"Nobility, Elite, Government, Court, Miltiary",,,,,,,,Holbach,,,,,Male,German,1735,1806,Wolfenb¸ttel,Germany,Ottensen,Germany,,,,,,,,,,,,,,
1776,Holbach,Lagrange Giuseppe Luigi,,,,comte,,"Sciences_Natural, Sciences_Mathematical",Elite,Education,,"AcadÈmie des sciences, Royal Society, Berlin Academy, Royal Swedish Academy of Sciences, St Petersburg Academy, Bureau des longitudes",,,,,Holbach,,,,,Male,Italian,1736,1813,Turin,Italy,Paris,France,,,,,,,,,,,,,,
